order_id,order_date,status,customer_id,email,address,city,state,postalcode,num_watermelons,num_othermelons,subtotal,tax,order_total
8922,04/29/2014,Out for Delivery,253,lori@plambee.edu,324 Sundown Pass,Morro Bay,LA,65142,66,8,158.67,9.52,172.21
8926,05/05/2014,Delivered,14,marilyn@twimm.com,7182 Kim Junction,Apple Valley,NM,90340,10,0,25.00,1.50,29.79
8928,05/16/2014,Processing,896,susan@wikizz.org,54806 Center Parkway,Lakeport,DE,49139,9,0,27.00,1.62,34.00
8929,05/08/2014,New,264,elizabeth@skinder.org,1 Cardinal Court,Malibu,NE,22843,9,0,20.50,1.23,40.44
8932,04/27/2014,Canceled,928,rose@realmix.name,354 Fairview Court,Merced,IA,79848-9411,3,0,7.50,0.45,12.28
8933,05/08/2014,Delivered,404,rebecca@npath.org,6 Golden Leaf Trail,San Juan Bautista,AR,71496-0707,95,0,281.25,16.88,303.67
8934,05/16/2014,Delivered,326,diana@skyvu.biz,695 Melody Avenue,Pismo Beach,TX,06311-2535,2,0,5.00,0.30,18.80
8937,05/08/2014,Canceled,44,nicole@voonix.info,51 Muir Park,Gilroy,AR,21124,48,8,148.00,8.88,163.42
8938,05/18/2014,New,123,anna@vinder.gov,8 Schiller Drive,Millbrae,SC,54888-6522,136,7,349.00,20.94,380.29
8941,05/19/2014,New,975,norma@skippad.info,6 Bobwhite Terrace,Milpitas,NV,01597-8814,95,0,1223.50,73.41,1306.28
8943,05/09/2014,New,803,angela@oozz.org,401 Main Crossing,Agoura Hills,DE,96763,12,0,31.00,1.86,45.06
8947,04/30/2014,Canceled,815,ruth@rhyzio.net,7 7th Crossing,Bell,NH,95379,36,7,107.50,6.45,116.12
8949,05/03/2014,Processing,897,michelle@zoomdog.mil,16 Sugar Parkway,Coalinga,AL,64233,15,8,49.18,2.95,66.78
8951,05/20/2014,Processing,297,jacqueline@gabspot.edu,4 Namekagon Hill,Del Rey Oaks,NE,31732,13,0,27.50,1.65,34.74
8959,04/27/2014,Canceled,699,denise@riffpedia.gov,3259 Carey Parkway,Lakeport,FL,82959-3540,12,37,228.00,13.68,257.17
8962,05/18/2014,Processing,537,wanda@fanoodle.com,1806 Buhler Parkway,Yreka,FL,25011-1152,4,0,16.00,0.96,31.74
8964,05/20/2014,Processing,805,brenda@browsetype.org,0597 Mccormick Alley,Fort Jones,AL,12339-8757,106,0,392.00,23.52,424.55
8969,05/11/2014,Processing,250,elizabeth@cogidoo.org,13976 Kropf Pass,Belvedere,NV,62754-1073,3,0,12.00,0.72,19.39
8973,05/14/2014,New,718,carol@eamia.org,25618 Quincy Crossing,Maywood,NV,90266,15,11,65.75,3.94,87.64
8976,05/12/2014,Canceled,683,kathy@wordtune.gov,10 Schlimgen Junction,Cloverdale,IA,37300-7627,27,0,68.50,4.11,86.80
8978,05/07/2014,New,296,shirley@babbleset.info,48035 Helena Alley,Gridley,MT,69695,11,0,32.50,1.95,37.01
8979,04/24/2014,New,128,emily@skilith.info,7364 Mifflin Park,Bellflower,NJ,65865,5,9,52.00,3.12,71.87
8981,04/28/2014,Delivered,757,jessica@yodo.biz,63 Golf View Court,Hermosa Beach,MN,92686,60,0,178.00,10.68,193.36
8982,05/17/2014,Canceled,83,tina@flashspan.name,8094 Macpherson Park,Fresno,OR,41983-0441,20,0,53.00,3.18,58.86
8988,05/16/2014,Out for Delivery,8,linda@kazu.edu,87 Spenser Way,Imperial Beach,VA,49827,6,9,73.50,4.41,87.07
8991,05/08/2014,Out for Delivery,235,kathy@innojam.edu,6321 Columbus Avenue,Milpitas,CT,82028-9152,87,0,204.50,12.27,230.91
8994,05/08/2014,Processing,610,frances@zoozzy.edu,3 Sullivan Plaza,Salinas,MI,85591,8,7,40.50,2.43,57.59
8996,04/22/2014,Processing,753,janice@buzzshare.org,03 Schurz Park,Pacific Grove,IA,75730-3521,18,0,40.50,2.43,48.43
8998,04/30/2014,Delivered,615,diana@meemm.com,0584 Coolidge Court,Indian Wells,OR,62372-3958,5,9,64.00,3.84,82.31
9005,05/08/2014,New,749,rose@dabz.org,72 Erie Hill,Laguna Beach,NH,16632,14,0,37.50,2.25,57.32
9009,04/25/2014,Canceled,798,lisa@dablist.org,51 Chinook Point,Avenal,VA,15445-1778,83,0,207.50,12.45,239.54
9011,05/16/2014,New,159,beverly@yoveo.mil,12 Pawling Hill,Azusa,CT,19464,0,21,52.50,3.15,58.56
9012,05/01/2014,Processing,778,anna@voonder.gov,913 Bunker Hill Way,Petaluma,ME,41742,19,0,51.00,3.06,73.51
9013,04/28/2014,Canceled,354,lillian@twitterwire.info,09571 Hoard Crossing,Downey,SD,64485-0823,7,8,53.50,3.21,65.61
9017,04/29/2014,Out for Delivery,871,anne@linktype.info,37 Moulton Way,Cathedral City,IN,70117,4,7,41.00,2.46,63.13
9024,05/04/2014,Processing,890,sarah@mita.mil,1 Bonner Junction,Temple City,VT,15622,62,9,160.75,9.64,183.16
9031,05/20/2014,Processing,148,rose@fiveclub.net,93 Mallard Point,Colusa,CA,32569,8,0,20.00,1.20,23.47
9032,04/28/2014,Out for Delivery,974,mildred@gigaclub.org,80327 Sherman Alley,Encinitas,OH,46379-8139,53,181,298.19,17.89,325.02
9036,04/28/2014,Processing,144,ruby@zoozzy.biz,57 Utah Drive,Sand City,HI,54734,43,0,120.50,7.23,143.19
9039,04/24/2014,New,146,martha@skaboo.gov,1284 Carioca Lane,Hillsborough,FL,61016,120,36,390.75,23.45,432.67
9041,05/07/2014,Delivered,932,amy@meevee.org,649 Monica Alley,Foster City,CA,21548-5687,4,0,11.00,0.66,29.34
9043,05/15/2014,Processing,266,doris@yambee.gov,7392 Springview Center,Menifee,MO,02313-8141,8,0,16.00,0.96,24.09
9045,05/14/2014,New,414,virginia@dazzlesphere.gov,02189 Trailsway Road,Trinidad,NV,65912-6005,65,6,249.50,14.97,266.89
9047,05/06/2014,Canceled,368,pamela@mita.edu,0 Continental Parkway,Sacramento,DE,24300,5,0,10.00,0.60,28.99
9052,05/09/2014,Out for Delivery,914,catherine@yombu.edu,6 Dahle Hill,Loyalton,RI,16509,8,9,58.75,3.52,69.44
9054,05/12/2014,New,907,amanda@linktype.gov,62351 Pierstorff Parkway,Imperial,KY,72822,39,0,97.50,5.85,109.17
9058,05/19/2014,Canceled,183,mildred@meejo.gov,674 Northfield Drive,Walnut,AR,95774,65,0,160.00,9.60,184.61
9059,05/11/2014,Canceled,118,carolyn@kaymbo.info,1 Prairieview Drive,Live Oak,MD,67827-9330,9,0,20.25,1.21,24.21
9060,04/24/2014,Canceled,797,stephanie@meevee.mil,47359 Longview Court,Loyalton,HI,16158-4207,142,0,324.00,19.44,361.48
9077,05/03/2014,Out for Delivery,981,annie@eamia.edu,2496 Canary Junction,Ferndale,KY,92751-2659,10,8,33.94,2.04,38.29
9079,05/06/2014,Out for Delivery,138,wanda@twitterbeat.biz,12560 Del Sol Plaza,Fort Bragg,MO,10483,0,18,74.25,4.46,90.36
9080,05/01/2014,Processing,243,donna@blogpad.gov,94837 Kim Center,Daly City,FL,44546-9074,0,13,41.00,2.46,53.04
9082,05/04/2014,Delivered,1,julia@roomm.gov,89 Cody Court,Woodland,FL,29208,14,0,35.00,2.10,40.31
9083,04/23/2014,New,799,melissa@meembee.info,8 Loeprich Circle,Chino,NJ,19527,55,11,186.00,11.16,214.75
9084,04/26/2014,Delivered,259,lisa@photolist.net,30186 Dawn Pass,Maywood,IN,89078,43,0,102.50,6.15,117.30
9087,04/28/2014,Out for Delivery,385,margaret@quinu.biz,9280 Carioca Alley,Aliso Viejo,VA,68182,88,10,185.74,11.14,212.41
9090,05/03/2014,New,810,joyce@oloo.info,04 Westridge Trail,Hidden Hills,MN,09265,19,0,45.75,2.75,56.28
9091,04/25/2014,New,929,sharon@thoughtblab.net,4 Sutteridge Avenue,Inglewood,TN,77464-8758,10,0,23.25,1.40,28.97
9097,05/07/2014,Out for Delivery,866,amanda@linkbuzz.biz,4 Ridgeview Alley,South San Francisco,DE,78451-3948,8,6,50.00,3.00,64.11
9100,05/07/2014,Canceled,976,nancy@eazzy.net,2 Waxwing Lane,Atascadero,AK,00407-9423,24,0,57.25,3.44,79.06
9102,05/20/2014,Out for Delivery,90,sara@topiczoom.edu,0287 Surrey Center,Bell,SC,57920,51,7,135.50,8.13,146.87
9103,05/15/2014,Processing,64,lois@flashset.edu,1654 Graceland Plaza,Fairfax,VT,84837,13,0,525.00,31.50,559.98
9104,05/02/2014,Out for Delivery,594,nicole@voonyx.name,6920 Milwaukee Street,Bell Gardens,NE,34331-5526,62,43,283.00,16.98,306.70
9118,05/08/2014,Out for Delivery,659,donna@skibox.biz,507 Mitchell Parkway,Cerritos,OH,55527-6587,18,0,50.00,3.00,72.80
9119,05/09/2014,Delivered,437,gloria@twimm.com,31925 Norway Maple Park,San Juan Bautista,AZ,08899-2542,8,0,24.00,1.44,29.01
9132,04/24/2014,Out for Delivery,307,lillian@buzzbean.net,56 Butternut Park,Imperial Beach,IN,69879,0,8,20.00,1.20,33.84
9134,05/14/2014,Delivered,538,lillian@kwimbee.org,54 Sachtjen Avenue,Grass Valley,WI,78087-1384,17,0,45.00,2.70,60.71
9136,05/16/2014,Out for Delivery,276,sharon@twitterbridge.org,40 Norway Maple Parkway,Manhattan Beach,NH,11386-4149,11,0,26.50,1.59,41.46
9140,05/21/2014,Processing,29,melissa@tagcat.edu,976 Crowley Crossing,Cotati,NE,50754,106,0,24020.00,1441.20,25464.68
9143,05/02/2014,New,50,sarah@topicshots.com,481 2nd Plaza,Irwindale,IA,35941-2245,6,0,10.50,0.63,19.45
9147,05/08/2014,Out for Delivery,337,maria@flipopia.biz,97 Waxwing Center,Dos Palos,HI,88244,20,0,55.00,3.30,73.79
9155,05/14/2014,Processing,994,joan@flashset.info,7 Dwight Hill,Bellflower,KY,89043-6754,41,4,123.00,7.38,142.07
9162,04/30/2014,New,1,julia@roomm.gov,89 Cody Court,Woodland,FL,29208,10,0,28.50,1.71,47.60
9164,05/15/2014,Out for Delivery,163,diane@skibox.gov,423 Buhler Point,National City,WA,34670,99,99,349.01,20.94,383.84
9166,05/13/2014,Canceled,516,joan@fivebridge.info,82 Sloan Park,Corcoran,DE,07499,25,5,92.50,5.55,100.29
9170,05/03/2014,New,512,melissa@jaxspan.com,6 Tennyson Place,Simi Valley,VT,30681,6,63,105.50,6.33,116.65
9173,04/24/2014,New,769,kimberly@eimbee.name,86 Buena Vista Street,San Dimas,DE,78715,37,0,104.50,6.27,128.67
9177,05/09/2014,Delivered,664,mildred@flashdog.info,32 4th Alley,Temecula,OK,56197-0960,33,0,82.75,4.96,99.50
9188,04/30/2014,New,351,nancy@jaxspan.com,90 Caliangt Hill,Chowchilla,KS,23989-2161,64,0,139.50,8.37,165.50
9189,05/20/2014,Delivered,741,dorothy@chatterbridge.com,4 Memorial Center,Costa Mesa,WV,91145-8095,5,0,10.00,0.60,14.19
9192,05/12/2014,Canceled,802,amy@realblab.biz,32 Marquette Center,Cerritos,MI,35995,49,1,122.50,7.35,135.03
9198,04/22/2014,Processing,236,lillian@centimia.com,3 Elmside Crossing,Rolling Hills Estates,PA,25685,169,0,436.75,26.20,466.18
9201,04/29/2014,Delivered,677,shirley@demimbu.net,7631 Pierstorff Junction,Firebaugh,AZ,83404-8417,84,0,251.50,15.09,273.49
9207,05/06/2014,New,571,emily@reallinks.biz,834 David Point,Cathedral City,WA,47079-0317,3,10,42.00,2.52,49.72
9213,05/17/2014,Canceled,506,janet@brainbox.biz,26 Dakota Crossing,Del Mar,VA,00888-5014,16,0,41.25,2.48,60.21
9219,05/10/2014,Out for Delivery,484,cheryl@linktype.net,6 Southridge Terrace,Apple Valley,SD,86997,20,0,50.00,3.00,61.03
9220,05/05/2014,Out for Delivery,596,judith@plambee.mil,67421 Hoffman Park,Richmond,OH,61077-6958,12,0,28.00,1.68,39.35
9222,04/24/2014,New,175,jacqueline@dabfeed.net,4 Loomis Crossing,La Mirada,AK,08759,8,0,20.00,1.20,26.16
9223,05/15/2014,Delivered,460,andrea@gabspot.name,0865 Little Fleur Avenue,Whittier,KY,83451,20,0,1531.50,91.89,1625.89
9230,05/09/2014,Processing,838,cheryl@meedoo.org,40 Cardinal Street,Maywood,KS,53881-9896,171,0,390.00,23.40,421.45
9232,04/25/2014,New,776,rebecca@vipe.biz,2 Fisk Point,Dublin,MT,91967,87,12,1772.97,106.38,1887.78
9234,05/19/2014,New,308,tammy@dynava.info,6 Main Road,Rolling Hills,ND,79697,20,0,45.00,2.70,54.96
9236,05/13/2014,Out for Delivery,753,janice@buzzshare.org,58936 Judy Way,Auburn,WY,95285,14,0,35.00,2.10,52.80
9239,05/15/2014,Processing,189,katherine@digitube.org,9458 Vahlen Point,Fairfax,CO,61445,10,0,25.00,1.50,29.40
9240,05/18/2014,Delivered,423,christina@quimba.info,9 Walton Crossing,Novato,AK,53280,1,0,2.00,0.12,17.33
9244,05/04/2014,Delivered,801,lori@kwideo.gov,4285 Warbler Crossing,Bradbury,NY,57261,0,14,27.93,1.68,42.08
9247,05/12/2014,Out for Delivery,805,brenda@browsetype.org,0597 Mccormick Alley,Fort Jones,AL,12339-8757,4,8,17.92,1.08,38.69
9248,05/11/2014,Out for Delivery,267,helen@wikivu.info,8 Veith Drive,Riverside,ME,14898,81,0,174.00,10.44,189.95
9250,04/23/2014,Processing,94,tina@zoomlounge.org,58719 Center Park,Coronado,OH,23506-0931,5,4,34.50,2.07,46.38
9251,04/30/2014,Delivered,29,melissa@tagcat.edu,96428 Shopko Junction,Hollister,TN,97043,30,0,65.50,3.93,87.96
9252,05/17/2014,Canceled,15,marie@livefish.net,04 Buena Vista Pass,King City,WA,93828-5729,10,1,25.99,1.56,42.77
9253,05/10/2014,Processing,259,lisa@photolist.net,782 Fieldstone Alley,San Luis Obispo,AR,65790,14,0,34.00,2.04,42.82
9254,05/10/2014,Delivered,761,christine@yodel.com,3 Eagan Junction,Ione,HI,26993-7755,25,1,77.25,4.63,87.93
9255,04/22/2014,Processing,936,louise@brightdog.name,98 Gateway Alley,Loomis,MS,88795-9396,12,0,46.00,2.76,64.90
9256,05/20/2014,New,262,marilyn@topicstorm.info,5394 Oak Crossing,Monte Sereno,CO,37412-1569,98,0,200.00,12.00,231.15
9264,05/11/2014,New,773,judith@roomm.com,12 Laurel Place,Montebello,WV,53578-2067,110,0,286.50,17.19,320.69
9269,05/03/2014,Processing,167,marie@fliptune.org,82 Manley Street,Escalon,NH,19105,4,18,79.50,4.77,87.96
9279,05/09/2014,Processing,212,rachel@quinu.biz,5 Laurel Parkway,Truckee,VA,15900-6515,3,0,6.00,0.36,21.25
9283,05/14/2014,Out for Delivery,224,jennifer@leenti.edu,5 Clarendon Terrace,Maywood,WA,06871-0746,0,9,10.92,0.66,28.62
9284,05/15/2014,Delivered,300,karen@roomm.mil,0 Mifflin Way,Healdsburg,RI,38565,4,0,10.00,0.60,25.25
9286,04/24/2014,Canceled,1,julia@roomm.gov,89 Cody Court,Woodland,FL,29208,141,0,413.00,24.78,444.17
9288,05/15/2014,Delivered,50,sarah@topicshots.com,481 2nd Plaza,Irwindale,IA,35941-2245,122,8,280.75,16.84,312.41
9290,05/16/2014,Out for Delivery,111,robin@quamba.mil,84 Lake View Drive,Angels Camp,IN,72341-3541,9,0,22.50,1.35,32.70
9291,05/07/2014,New,602,ruby@skinte.org,50243 Maryland Way,El Cerrito,NE,04481-7065,0,4,8.00,0.48,17.79
9292,05/04/2014,Delivered,644,jane@rhynoodle.com,1354 Knutson Way,St. Helena,AK,38270-0633,11,4,35.50,2.13,54.69
9296,05/20/2014,Canceled,623,margaret@tagopia.info,72934 Kropf Avenue,Morgan Hill,RI,22622,15,0,33.50,2.01,55.50
9297,05/15/2014,Delivered,43,kathy@meedoo.biz,2 Sommers Junction,Menlo Park,NE,04461,23,0,61.75,3.71,84.74
9304,04/28/2014,Delivered,428,shirley@skyndu.edu,10234 Fulton Avenue,Santa Fe Springs,CO,00295,2,10,15.90,0.95,28.73
9305,05/12/2014,Processing,896,susan@wikizz.org,54806 Center Parkway,Lakeport,DE,49139,81,0,215.25,12.91,247.59
9309,05/09/2014,New,867,janice@thoughtblab.net,605 Mesta Point,Downey,WA,90410,12,69,142.50,8.55,156.68
9310,05/12/2014,Canceled,687,linda@kimia.org,04 Blaine Crossing,Shafter,KS,90410,12,0,39.50,2.37,45.12
9312,05/18/2014,Out for Delivery,839,kathy@twitterlist.mil,063 Lawn Street,Mendota,SD,55005-6591,25,51,219.00,13.14,238.07
9318,05/10/2014,New,438,donna@voolith.net,49286 Kings Hill,Dorris,NE,03236-3246,6,0,15.00,0.90,20.95
9324,05/12/2014,Delivered,32,dorothy@eamia.com,97 Kropf Alley,Los Gatos,ND,17749-7242,104,0,269.50,16.17,288.03
9331,05/04/2014,New,218,jacqueline@vitz.gov,2594 Messerschmidt Park,Stockton,TX,72047-6358,5,0,10.00,0.60,27.50
9332,05/15/2014,Out for Delivery,608,sara@ailane.gov,9325 Bunting Pass,San Rafael,NC,27685-2893,6,0,18.00,1.08,37.56
9335,05/19/2014,Canceled,642,sarah@skimia.info,01976 Shelley Trail,Dunsmuir,OH,42945,87,10,252.75,15.16,282.80
9343,05/06/2014,Out for Delivery,609,anna@meevee.mil,8 Menomonie Drive,Salinas,OR,72525,25,7,101.00,6.06,119.57
9344,05/19/2014,Processing,520,annie@abatz.info,1678 Anderson Road,Grand Terrace,WY,74686,93,1,191.50,11.49,221.07
9345,05/04/2014,Out for Delivery,964,anna@jetpulse.gov,37 Thierer Terrace,Rancho Mirage,VT,65192-1260,105,14,273.91,16.43,305.14
9346,04/28/2014,Delivered,311,kimberly@avavee.mil,623 Buhler Point,Loma Linda,SD,58866-4178,3,10,27.92,1.68,41.45
9353,04/23/2014,Out for Delivery,590,nicole@plajo.biz,1903 Reinke Street,Gardena,WI,52392,103,0,251.75,15.10,276.94
9357,05/02/2014,Canceled,720,linda@innojam.edu,5 3rd Plaza,Rancho Cordova,OH,16152-7531,67,0,179.50,10.77,203.00
9364,04/23/2014,New,912,judy@vitz.info,57 Beilfuss Place,Montebello,MO,88184-0260,13,0,32.50,1.95,45.04
9371,05/10/2014,Out for Delivery,78,nancy@katz.edu,48973 Express Point,Walnut,NE,61460-5639,8,10,74.00,4.44,88.09
9374,05/14/2014,Out for Delivery,120,karen@photobug.info,06 Lakeland Parkway,Calimesa,SC,19430,33,0,82.50,4.95,106.76
9375,04/22/2014,New,827,virginia@oyoloo.biz,9185 Larry Road,Holtville,AZ,33814,57,10,179.75,10.79,208.00
9381,05/16/2014,Processing,986,kathy@browsetype.mil,2736 Oak Valley Court,Oroville,AZ,94252,32,9,96.00,5.76,120.29
9384,05/04/2014,New,229,frances@kazio.name,079 Declaration Park,Temple City,IL,93923-7274,84,3,187.75,11.26,209.33
9385,05/02/2014,New,659,donna@skibox.biz,084 Aberg Park,Lemon Grove,NY,49712-8964,31,0,2552.50,153.15,2713.32
9386,05/10/2014,New,469,amy@katz.com,09 Pennsylvania Crossing,Culver City,MA,14148,7,0,15.75,0.94,31.62
9387,05/19/2014,New,745,irene@jabbersphere.name,9 Old Gate Point,Hillsborough,NY,48928-8867,14,7,47.00,2.82,66.24
9390,05/08/2014,New,611,janice@chatterpoint.gov,1304 Prentice Hill,Merced,OR,08095,3,5,15.00,0.90,28.91
9391,05/15/2014,Canceled,827,virginia@oyoloo.biz,9185 Larry Road,Holtville,AZ,33814,20,0,65.00,3.90,77.71
9400,04/24/2014,Processing,195,wanda@thoughtstorm.gov,02 Dapin Pass,Canyon Lake,IA,30010-0764,101,0,262.00,15.72,291.72
9401,04/30/2014,Processing,681,wanda@bubblebox.name,26 American Trail,Lathrop,CA,52488-2764,87,94,580.00,34.80,617.55
9405,04/22/2014,Processing,503,robin@voomm.org,5208 Browning Center,Dorris,NE,59592-7889,34,0,89.00,5.34,102.72
9412,04/26/2014,New,678,irene@photolist.mil,1068 Thompson Lane,Dinuba,ME,55975-1208,74,8,209.00,12.54,236.86
9413,05/19/2014,Out for Delivery,626,gloria@trilia.name,7068 Center Junction,Beaumont,NJ,39696-9315,18,10,64.50,3.87,75.80
9419,04/29/2014,Processing,711,jane@vinder.biz,82 Golf View Alley,Santa Clarita,ID,37863-5326,106,7,283.50,17.01,309.65
9422,05/05/2014,Out for Delivery,824,rachel@realcube.mil,387 Golf View Pass,Willows,OH,16046-6987,13,0,40.75,2.44,62.32
9425,05/09/2014,Out for Delivery,521,joyce@muxo.org,87 Loftsgordon Plaza,Chowchilla,MD,07493,4,0,11.00,0.66,23.51
9428,05/04/2014,New,634,louise@thoughtblab.net,42901 Barby Crossing,Pasadena,IA,90861,126,40,478.75,28.72,524.50
9430,05/15/2014,Canceled,924,irene@flashdog.com,57 Oak Valley Park,Indio,RI,03373,86,0,344.00,20.64,381.35
9433,05/10/2014,Delivered,79,helen@thoughtbeat.org,21504 Schiller Park,Cotati,IL,20215,8,0,25.00,1.50,41.78
9437,05/02/2014,New,837,rachel@linklinks.net,1285 Hintze Place,Pittsburg,FL,40927,51,8,168.50,10.11,183.62
9443,05/01/2014,New,815,ruth@rhyzio.net,7 7th Crossing,Bell,NH,95379,21,0,49.00,2.94,66.72
9445,05/01/2014,Delivered,578,marie@oyoloo.gov,9705 Utah Pass,Colfax,CT,54727,7,0,16.00,0.96,31.74
9455,04/26/2014,New,528,susan@meevee.edu,48 Elka Alley,Maywood,ND,61680-2192,138,0,11988.50,719.31,12710.96
9461,04/23/2014,Delivered,937,sharon@jayo.mil,24 Towne Court,Riverbank,OK,85001,23,0,56.50,3.39,77.55
9462,05/04/2014,Processing,165,linda@thoughtworks.info,60738 Banding Road,Fairfield,LA,07998,20,0,50.00,3.00,67.51
9463,05/20/2014,Processing,704,pamela@linkbridge.com,51 Prairieview Center,Fullerton,MO,43590,93,7,207.50,12.45,236.14
9464,05/15/2014,Canceled,754,katherine@livetube.org,085 Sunbrook Avenue,Beaumont,WI,74217,17,5,64.45,3.87,81.07
9470,05/01/2014,Canceled,359,louise@zoonder.info,962 Superior Court,Citrus Heights,IA,15367-3254,10,4,35.00,2.10,50.97
9472,05/21/2014,Canceled,258,irene@wikido.name,821 Lien Avenue,Chico,OR,72119-4871,89,98,513.50,30.81,557.78
9474,04/26/2014,Processing,406,teresa@geba.gov,38079 Truax Point,Lemon Grove,IA,53287-8571,0,7,19.25,1.16,36.67
9475,05/09/2014,Delivered,397,laura@tazz.mil,5 Mallory Center,Farmersville,VT,73466,32,0,78.25,4.69,89.85
9479,05/06/2014,Processing,522,donna@kwinu.gov,2 Cottonwood Place,Vista,KY,78736,14,9,51.66,3.10,64.80
9480,05/08/2014,Canceled,179,ann@roodel.edu,654 Fairfield Center,Vacaville,MT,19149-2533,29,2,108.00,6.48,134.17
9482,05/14/2014,Delivered,423,christina@quimba.info,9 Walton Crossing,Novato,AK,53280,25,0,61.25,3.67,81.66
9483,04/29/2014,Canceled,184,joyce@katz.biz,068 Sage Parkway,Amador City,PA,89748,15,19,82.25,4.93,104.28
9484,05/07/2014,Delivered,29,melissa@tagcat.edu,96428 Shopko Junction,Hollister,TN,97043,3,0,6.75,0.40,24.71
9485,05/02/2014,Out for Delivery,335,heather@voonyx.edu,2 Mockingbird Trail,Dixon,MT,05016,3,90,101.14,6.07,113.44
9486,05/01/2014,Delivered,585,tammy@topicstorm.name,9 Goodland Terrace,Oroville,MT,88923-5470,9,7,41.25,2.48,61.66
9487,04/28/2014,Processing,436,janet@mynte.org,5361 Knutson Circle,Kingsburg,NY,42508,6,0,14.50,0.87,18.72
9490,04/25/2014,Out for Delivery,900,jean@mycat.edu,195 Twin Pines Crossing,Stockton,WI,09693-2819,6,0,15.00,0.90,17.94
9500,05/05/2014,Processing,423,christina@quimba.info,9 Walton Crossing,Novato,AK,53280,34,2,2329.00,139.74,2488.18
9507,04/28/2014,New,561,carol@eire.edu,6130 Vernon Lane,South Pasadena,KY,21602-6029,94,0,362.00,21.72,403.11
9510,05/12/2014,Canceled,735,catherine@gabtype.info,3251 Crescent Oaks Avenue,El Cajon,RI,26886,23,4,66.75,4.00,82.41
9511,05/19/2014,New,850,teresa@mita.org,301 Jana Center,Marysville,RI,21328-4032,2,0,5.75,0.34,24.41
9515,05/10/2014,Out for Delivery,447,christina@vitz.net,6 Longview Crossing,Exeter,RI,34014,129,4,326.46,19.59,350.48
9516,04/29/2014,Canceled,139,gloria@dabz.edu,9126 Oak Valley Center,Studio City,AL,05895,9,0,27.00,1.62,38.61
9517,04/25/2014,Processing,166,gloria@eire.gov,3810 Clemons Plaza,Anderson,WI,99996-5001,113,0,234.00,14.04,258.29
9519,04/28/2014,Canceled,370,emily@oyope.org,950 Fremont Plaza,Citrus Heights,CA,54777,2,0,4.50,0.27,12.33
9520,05/12/2014,Delivered,929,sharon@thoughtblab.net,4 Sutteridge Avenue,Inglewood,TN,77464-8758,50,21,203.25,12.20,230.91
9525,05/14/2014,Out for Delivery,881,betty@yodo.net,24 Katie Junction,Tehachapi,SD,14388,9,0,22.50,1.35,30.71
9527,04/29/2014,New,783,susan@avaveo.info,40 Darwin Road,Brisbane,CA,68100,16,72,182.25,10.93,196.21
9539,04/29/2014,Canceled,737,sara@devcast.gov,75360 Sage Drive,Duarte,KY,78522-2557,41,0,120.00,7.20,132.76
9540,05/18/2014,Delivered,546,doris@reallinks.name,4 Moland Road,San Juan Capistrano,AL,61856-1515,15,10,53.40,3.20,71.73
9541,04/23/2014,Out for Delivery,709,stephanie@kare.net,4 Bluestem Park,Huntington Park,CT,05475,16,10,83.48,5.01,96.92
9543,04/29/2014,Out for Delivery,978,carolyn@topiclounge.com,1 Spohn Park,Albany,TX,57722-3839,7,7,43.00,2.58,48.09
9551,04/28/2014,Canceled,566,joyce@tagcat.info,7415 Ramsey Lane,Pacifica,AZ,94484-8107,12,4,33.00,1.98,46.59
9552,05/05/2014,New,493,sandra@talane.mil,27 Arizona Parkway,San Rafael,VT,62097,23,6,56.44,3.39,66.01
9553,05/13/2014,Canceled,484,cheryl@linktype.net,6 Southridge Terrace,Apple Valley,SD,86997,70,4,146.00,8.76,166.70
9555,05/02/2014,Canceled,341,ashley@rooxo.edu,69 Grayhawk Crossing,Corte Madera,NM,81132-5262,6,3,21.00,1.26,26.29
9557,05/18/2014,Out for Delivery,192,debra@trilith.info,7 Ryan Street,Huntington Beach,NE,15179-0234,92,9,231.25,13.88,260.66
9564,05/20/2014,New,15,marie@livefish.net,04 Buena Vista Pass,King City,WA,93828-5729,23,1,69.75,4.18,81.12
